"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"166","06-14",76.01,79.92,67.66,88.34,51.08,55.44,49.43,37.24,70.1,67.75,24.88,46.77,NA,37.24,88.34,59.5516666666667,"NL"
"167","06-15",76.28,80.09,68.02,88.52,51.46,55.85,49.7,37.75,70.61,68.05,25.16,47.22,NA,37.75,88.52,59.8925,"NL"
"168","06-16",76.56,80.25,68.4,88.69,51.77,56.27,50.01,38.33,71.09,68.32,25.48,47.67,NA,38.33,88.69,60.2366666666667,"NL"
"169","06-17",76.83,80.46,68.77,88.82,52.12,56.73,50.37,38.93,71.53,68.59,25.71,48.18,NA,38.93,88.82,60.5866666666667,"NL"
"170","06-18",77.1,80.61,69.02,88.87,52.52,57.39,50.7,39.46,71.84,68.89,25.99,48.7,NA,39.46,88.87,60.9241666666667,"NL"
"171","06-19",77.39,80.76,69.13,88.88,52.94,58.07,50.78,39.89,72.22,69.19,26.29,49.21,NA,39.89,88.88,61.2291666666667,"NL"
"172","06-20",77.69,80.86,69.3,88.89,53.34,58.74,50.77,40.37,72.56,69.58,26.62,49.66,NA,40.37,88.89,61.5316666666667,"NL"
"173","06-21",77.97,80.99,69.65,88.97,53.74,59.39,50.87,40.83,72.88,70.02,26.89,50.07,NA,40.83,88.97,61.8558333333333,"NL"
"174","06-22",78.25,81.16,70.05,89.08,53.97,60,51.05,41.39,73.35,70.32,27.17,50.54,NA,41.39,89.08,62.1941666666667,"NL"
"175","06-23",78.54,81.43,70.03,89.15,54.15,60.6,51.25,42,73.88,70.67,27.42,50.95,NA,42,89.15,62.5058333333333,"NL"
"176","06-24",78.8,81.7,70.29,89.14,54.31,61.16,51.7,42.62,74.21,71.01,27.71,51.44,NA,42.62,89.14,62.8408333333333,"NL"
"177","06-25",79.04,81.9,70.45,89.07,54.53,61.81,52.15,43.11,74.73,71.28,27.96,51.93,NA,43.11,89.07,63.1633333333333,"NL"
"178","06-26",79.33,82.08,70.67,89.05,54.83,62.47,52.46,43.64,75.22,71.62,28.3,52.42,NA,43.64,89.05,63.5075,"NL"
"179","06-27",79.56,82.32,70.98,89.03,55.25,62.98,52.79,43.94,75.6,71.98,28.63,52.8,NA,43.94,89.03,63.8216666666667,"NL"
"180","06-28",79.79,82.53,71.22,89.15,55.68,63.4,53.13,44.51,76.08,72.38,28.88,53.28,NA,44.51,89.15,64.1691666666667,"NL"
"181","06-29",79.91,82.73,71.63,89.37,56.18,63.92,53.6,45.09,76.49,72.7,29.08,53.73,NA,45.09,89.37,64.5358333333333,"NL"
"182","06-30",80.16,83.09,72.02,89.55,56.57,64.42,54.17,45.7,77,73,29.3,54.04,NA,45.7,89.55,64.9183333333333,"NL"
"183","07-01",80.47,83.46,72.44,89.61,56.97,64.86,54.73,46.25,77.36,73.16,29.49,54.39,NA,46.25,89.61,65.2658333333333,"NL"
"184","07-02",80.82,83.68,72.81,89.64,57.32,65.49,55.31,46.74,77.7,73.38,29.69,54.72,NA,46.74,89.64,65.6083333333333,"NL"
"185","07-03",81.19,83.8,73.22,89.69,57.77,66.09,55.78,47.39,78.03,73.69,29.98,55.11,NA,47.39,89.69,65.9783333333333,"NL"
"186","07-04",81.51,84.03,73.52,89.74,58.23,66.6,56.2,47.97,78.43,74.08,30.39,55.48,NA,47.97,89.74,66.3483333333333,"NL"
"187","07-05",81.83,84.13,73.88,89.88,58.74,67.12,56.67,48.54,78.8,74.46,30.73,55.88,NA,48.54,89.88,66.7216666666667,"NL"
"188","07-06",82.08,84.35,74.32,90.03,59.14,67.63,57.16,49.09,79.17,74.6,30.97,56.34,NA,49.09,90.03,67.0733333333333,"NL"
"189","07-07",82.34,84.63,74.77,90.1,59.52,68.13,57.65,49.63,79.66,74.63,31.16,56.68,NA,49.63,90.1,67.4083333333333,"NL"
"190","07-08",82.64,84.83,75.17,90.09,59.92,68.66,58.22,50.2,79.9,74.73,31.36,57.09,NA,50.2,90.09,67.7341666666667,"NL"
"191","07-09",82.95,85.09,75.56,90,60.33,69.28,58.81,50.68,80.12,74.79,31.64,57.6,NA,50.68,90,68.0708333333333,"NL"
"192","07-10",83.22,85.32,75.88,89.96,60.82,69.93,59.26,51.14,80.46,74.9,32,58.1,NA,51.14,89.96,68.4158333333333,"NL"
"193","07-11",83.49,85.38,76.25,89.92,61.36,70.53,59.66,51.61,80.87,75.19,32.31,58.43,NA,51.61,89.92,68.75,"NL"
"194","07-12",83.71,85.64,76.65,90,61.92,71,60.1,52.04,81.25,75.51,32.57,58.83,NA,52.04,90,69.1016666666667,"NL"
"195","07-13",83.94,85.9,77.06,90.16,62.46,71.42,60.55,52.54,81.71,75.78,32.82,59.25,NA,52.54,90.16,69.4658333333333,"NL"
"196","07-14",84.09,86.17,77.52,90.19,62.96,71.91,60.98,53.11,82.19,75.71,32.98,59.71,NA,53.11,90.19,69.7933333333333,"NL"
"197","07-15",84.36,86.48,77.97,90.12,63.42,72.51,61.55,53.73,82.44,75.58,33.11,60.2,NA,53.73,90.12,70.1225,"NL"
"198","07-16",84.64,86.74,78.34,90.14,63.9,73.17,62.17,54.24,82.68,75.57,33.31,60.7,NA,54.24,90.14,70.4666666666667,"NL"
"199","07-17",84.94,86.87,78.7,90.16,64.4,73.89,62.67,54.59,82.92,75.57,33.59,61.14,NA,54.59,90.16,70.7866666666667,"NL"
"200","07-18",85.22,87.12,79.05,90.28,65.03,74.53,63.09,54.95,83.12,75.65,33.84,61.59,NA,54.95,90.28,71.1225,"NL"
"201","07-19",85.51,87.39,79.43,90.41,65.69,75.12,63.51,55.3,83.35,75.76,34.01,61.9,NA,55.3,90.41,71.4483333333333,"NL"
"202","07-20",85.72,87.62,79.74,90.59,66.26,75.66,63.85,55.65,83.63,75.86,34.14,62.19,NA,55.65,90.59,71.7425,"NL"
"203","07-21",85.84,87.9,80.13,90.64,66.8,76.15,64.25,56.08,83.94,76.01,34.31,62.59,NA,56.08,90.64,72.0533333333333,"NL"
"204","07-22",86.11,88.22,80.45,90.73,67.26,76.69,64.81,56.53,84.18,76.14,34.45,63.05,NA,56.53,90.73,72.385,"NL"
"205","07-23",86.44,88.47,80.65,90.88,67.76,77.4,65.37,56.89,84.43,76.32,34.76,63.51,NA,56.89,90.88,72.74,"NL"
"206","07-24",86.74,88.7,81,91.05,68.35,78.1,65.75,57.25,84.66,76.52,35.19,63.94,NA,57.25,91.05,73.1041666666667,"NL"
"207","07-25",86.91,88.84,81.33,91.16,68.99,78.66,66.22,57.62,84.9,76.68,35.63,64.37,NA,57.62,91.16,73.4425,"NL"
"208","07-26",87.1,89,81.65,91.38,69.61,79.11,66.69,57.99,85.15,77.09,36,64.82,NA,57.99,91.38,73.7991666666667,"NL"
"209","07-27",87.38,89.24,82.01,91.57,70.15,79.54,67.17,58.3,85.45,77.44,36.28,65.23,NA,58.3,91.57,74.1466666666667,"NL"
"210","07-28",87.56,89.51,82.4,91.75,70.71,79.96,67.71,58.71,85.76,77.9,36.6,65.63,NA,58.71,91.75,74.5166666666667,"NL"
"211","07-29",87.73,89.73,82.83,91.94,71.26,80.43,68.34,59.15,85.97,78.23,36.92,66.06,NA,59.15,91.94,74.8825,"NL"
"212","07-30",88.07,90.04,83.26,92.15,71.81,80.91,69.01,59.54,86.15,78.47,37.25,66.55,NA,59.54,92.15,75.2675,"NL"
"213","07-31",88.39,90.3,83.65,92.25,72.41,81.42,69.58,59.96,86.33,78.75,37.56,67.08,NA,59.96,92.25,75.64,"NL"
"214","08-01",88.6,90.6,84,92.35,72.96,81.98,70.1,60.38,86.6,79.03,37.85,67.5,NA,60.38,92.35,75.9958333333333,"NL"
"215","08-02",88.72,90.89,84.31,92.53,73.53,82.44,70.52,60.8,86.88,79.3,38.11,67.98,NA,60.8,92.53,76.3341666666667,"NL"
"216","08-03",88.91,91.24,84.72,92.73,74.01,82.97,71.12,61.25,87.25,79.53,38.31,68.46,NA,61.25,92.73,76.7083333333333,"NL"
"217","08-04",89.09,91.58,85.15,92.82,74.54,83.45,71.68,61.76,87.66,79.72,38.54,68.9,NA,61.76,92.82,77.0741666666667,"NL"
"218","08-05",89.24,91.91,85.46,92.85,75.04,83.89,72.24,62.28,87.96,79.96,38.77,69.38,NA,62.28,92.85,77.415,"NL"
"219","08-06",89.49,92.24,85.84,92.89,75.53,84.42,72.83,62.73,88.19,80.09,39.03,69.65,NA,62.73,92.89,77.7441666666667,"NL"
"220","08-07",89.84,92.47,86.26,93.04,75.97,84.92,73.42,63.24,88.46,80.22,39.29,69.95,NA,63.24,93.04,78.09,"NL"
"221","08-08",90.09,92.52,86.68,93.16,76.45,85.41,73.87,63.8,88.77,80.4,39.56,70.21,NA,63.8,93.16,78.41,"NL"
"222","08-09",90.27,92.66,87.1,93.34,76.88,85.58,74.41,64.32,89.04,80.71,39.74,70.45,NA,64.32,93.34,78.7083333333333,"NL"
"223","08-10",90.42,92.88,87.53,93.55,77.41,85.77,74.83,64.9,89.47,80.9,40.02,70.68,NA,64.9,93.55,79.03,"NL"
"224","08-11",90.63,93.09,87.98,93.73,77.74,85.86,75.3,65.49,89.88,80.92,40.34,70.9,NA,65.49,93.73,79.3216666666667,"NL"
"225","08-12",90.81,93.29,88.3,93.86,78.07,86.02,75.94,66.09,90.14,81.05,40.7,71.18,NA,66.09,93.86,79.6208333333333,"NL"
"226","08-13",91.14,93.44,88.62,93.84,78.36,86.32,76.6,66.66,90.2,81.11,41.13,71.5,NA,66.66,93.84,79.91,"NL"
"227","08-14",91.49,93.57,88.96,93.86,78.65,86.59,77.24,67.2,90.51,81.25,41.58,71.81,NA,67.2,93.86,80.2258333333333,"NL"
"228","08-15",91.79,93.76,89.32,93.97,78.98,86.73,77.87,67.78,90.88,81.44,42.02,72.05,NA,67.78,93.97,80.5491666666667,"NL"
"229","08-16",91.95,93.98,89.69,94.02,79.3,86.75,78.41,68.36,91.19,81.69,42.37,72.35,NA,68.36,94.02,80.8383333333333,"NL"
"230","08-17",92.11,94.13,90.08,94.03,79.58,86.79,78.98,68.94,91.52,81.9,42.62,72.59,NA,68.94,94.13,81.1058333333333,"NL"
"231","08-18",92.25,94.31,90.45,93.99,79.83,86.97,79.54,69.5,91.61,82.05,42.95,72.91,NA,69.5,94.31,81.3633333333333,"NL"
"232","08-19",92.38,94.49,90.68,93.97,80.16,87.34,80.09,70.05,92.34,82.17,43.25,73.31,NA,70.05,94.49,81.6858333333333,"NL"
"233","08-20",92.74,94.57,91.07,93.94,80.67,87.64,80.65,70.57,92.7,82.31,43.58,73.69,NA,70.57,94.57,82.0108333333333,"NL"
"234","08-21",93.08,94.67,91.46,94.01,81.2,87.89,81.04,71.1,93,82.5,43.94,74.02,NA,71.1,94.67,82.3258333333333,"NL"
"235","08-22",93.29,94.84,91.73,94.05,81.79,88.06,81.42,71.62,93.34,82.72,44.31,74.21,NA,71.62,94.84,82.615,"NL"
"236","08-23",93.48,94.97,91.96,94.16,82.33,87.97,81.82,72.16,93.63,82.98,44.67,74.67,NA,72.16,94.97,82.9,"NL"
"237","08-24",93.71,95.14,92.2,94.32,82.65,87.96,82.21,72.71,93.98,83.07,45.09,75.05,NA,72.71,95.14,83.1741666666667,"NL"
"238","08-25",93.9,95.37,92.39,94.26,82.75,87.91,82.7,73.23,94.38,83.2,45.49,75.39,NA,73.23,95.37,83.4141666666667,"NL"
"239","08-26",94.21,95.58,92.51,94.15,82.87,87.99,83.25,73.78,94.48,83.28,45.81,75.84,NA,73.78,95.58,83.6458333333333,"NL"
"240","08-27",94.55,95.75,92.69,94.21,83.06,88.14,83.8,74.37,94.57,83.14,46.2,76.25,NA,74.37,95.75,83.8941666666667,"NL"
"241","08-28",94.93,95.88,92.98,94.3,83.27,88.42,84.24,74.88,94.58,81.92,46.57,76.69,NA,74.88,95.88,84.055,"NL"
"242","08-29",95.17,96,93.19,94.45,83.63,88.51,84.68,75.38,94.79,81.96,46.96,77.04,NA,75.38,96,84.3133333333333,"NL"
"243","08-30",95.32,95.95,93.39,94.61,84.05,88.67,84.99,75.89,94.96,82.06,47.35,77.34,NA,75.89,95.95,84.5483333333333,"NL"
"244","08-31",95.44,96.08,93.66,94.79,84.46,88.81,85.36,76.36,95.08,82.03,47.81,77.78,NA,76.36,96.08,84.805,"NL"
"245","09-01",95.57,96.31,93.82,94.9,84.91,88.91,85.93,76.92,95.39,82.28,48.16,78.1,NA,76.92,96.31,85.1,"NL"
"246","09-02",95.73,96.57,93.98,95.01,85.23,88.99,86.56,77.52,95.58,82.51,48.5,78.61,NA,77.52,96.57,85.3991666666667,"NL"
"247","09-03",95.92,96.73,94.07,95.02,85.48,89.29,87.21,78.06,95.74,82.81,48.85,79.17,NA,78.06,96.73,85.6958333333333,"NL"
"248","09-04",96.11,96.84,94.3,94.99,85.8,89.62,87.79,78.53,95.87,83.19,49.23,79.75,NA,78.53,96.84,86.0016666666667,"NL"
"249","09-05",96.19,96.93,94.47,95.01,86.28,89.88,88.35,79.02,96.01,83.6,49.68,80.22,NA,79.02,96.93,86.3033333333333,"NL"
"250","09-06",96.32,97.06,94.69,95.12,86.81,90.2,88.9,79.49,96.09,84.06,49.87,80.76,NA,79.49,97.06,86.6141666666667,"NL"
"251","09-07",96.41,97.1,94.98,95.28,87.27,89.88,89.36,80,96.26,84.43,50.07,81.2,NA,80,97.1,86.8533333333333,"NL"
"252","09-08",96.48,97.28,95.27,95.45,87.82,89.91,97.51,80.59,96.43,84.82,50.29,81.73,NA,80.59,97.51,87.7983333333333,"NL"
"253","09-09",96.58,97.44,95.56,95.61,88.2,89.97,97.96,81.18,96.52,85.14,50.47,82.27,NA,81.18,97.96,88.075,"NL"
"254","09-10",96.77,97.37,95.81,95.74,88.53,90.17,98.5,81.68,96.64,85.56,50.65,82.8,NA,81.68,98.5,88.3516666666667,"NL"
"255","09-11",96.96,97.45,96.11,95.92,88.88,90.38,98.84,82.2,96.75,85.92,51.11,83.35,NA,82.2,98.84,88.6558333333333,"NL"
"256","09-12",97.1,97.51,96.39,96.09,89.29,90.58,99.15,82.7,96.96,86.4,51.46,83.9,NA,82.7,99.15,88.9608333333333,"NL"
"257","09-13",97.25,97.55,96.64,96.27,89.87,90.66,99.48,83.23,97.14,87.06,51.67,84.33,NA,83.23,99.48,89.2625,"NL"
"258","09-14",97.43,97.68,96.92,96.4,90.45,90.68,98.23,83.82,97.35,87.38,51.88,84.79,NA,83.82,98.23,89.4175,"NL"
"259","09-15",97.55,97.81,97.18,96.46,91.03,90.7,98.3,84.46,97.59,87.74,52.03,85.31,NA,84.46,98.3,89.68,"NL"
"260","09-16",97.57,97.94,97.19,96.46,91.47,90.74,98.58,85.09,97.75,88.07,52.2,85.9,NA,85.09,98.58,89.9133333333333,"NL"
"261","09-17",97.67,98.06,97.26,96.46,91.85,90.86,98.88,85.7,97.91,87.22,52.57,86.47,NA,85.7,98.88,90.0758333333333,"NL"
"262","09-18",97.84,98.01,97.31,96.46,92.16,91.07,98.88,86.13,98.05,87.63,53.05,86.95,NA,86.13,98.88,90.295,"NL"
"263","09-19",97.94,98,97.32,96.45,92.61,91.22,98.88,86.58,98.02,87.99,53.53,87.28,NA,86.58,98.88,90.485,"NL"
"264","09-20",97.93,97.9,97.4,96.51,93.05,91.31,98.93,87,97.98,88.34,53.79,87.58,NA,87,98.93,90.6433333333333,"NL"
"265","09-21",97.95,97.98,97.48,96.62,93.43,91.54,91.29,87.42,98.16,88.6,54.09,87.89,NA,87.42,98.16,90.2041666666667,"NL"
"266","09-22",98.08,98.11,97.52,96.66,93.73,97.23,91.4,87.83,98.43,88.86,54.45,88.21,NA,87.83,98.43,90.8758333333333,"NL"
"267","09-23",98.08,98.14,97.47,96.62,93.98,97.4,91.76,88.25,98.52,89.09,54.81,88.53,NA,88.25,98.52,91.0541666666667,"NL"
"268","09-24",98.13,98.12,97.45,96.61,94.02,97.7,92.14,88.53,98.67,89.42,55.26,89.03,NA,88.53,98.67,91.2566666666667,"NL"
"269","09-25",98.32,98.04,97.52,96.66,94.05,98.03,92.34,88.73,98.81,89.82,55.71,89.49,NA,88.73,98.81,91.46,"NL"
"270","09-26",98.44,97.93,97.64,96.8,94.13,98.22,92.73,89.27,98.94,90.22,56.21,89.93,NA,89.27,98.94,91.705,"NL"
"271","09-27",98.41,97.87,97.74,97.01,94.15,98.3,92.95,89.65,99.14,90.54,56.67,90.32,NA,89.65,99.14,91.8958333333333,"NL"
"272","09-28",98.45,98.03,97.92,97.23,94.1,98.42,93.25,90.01,99.38,90.51,57.15,90.66,NA,90.01,99.38,92.0925,"NL"
"273","09-29",98.57,98.24,98.14,97.26,94.11,98.39,93.52,90.43,99.7,90.45,57.62,90.9,NA,90.43,99.7,92.2775,"NL"
"274","09-30",98.67,98.41,98.21,97.35,94.18,98.36,93.64,90.84,99.76,90.56,58.01,91.29,NA,90.56,99.76,92.44,"NL"
"275","10-01",98.7,98.43,98.25,97.37,94.26,98.47,93.75,91,99.77,90.66,58.09,91.65,NA,90.66,99.77,92.5333333333333,"NL"
"276","10-02",98.74,98.44,98.33,97.45,94.35,98.52,93.89,91.19,99.6,90.81,58.1,92.06,NA,90.81,99.6,92.6233333333333,"NL"
"277","10-03",98.73,98.42,98.37,97.5,94.49,98.56,93.99,91.36,99.3,90.94,58.1,92.31,NA,90.94,99.3,92.6725,"NL"
"278","10-04",98.75,98.39,98.37,97.55,94.66,98.6,94.03,91.52,99.02,91.14,58.1,92.55,NA,91.14,99.02,92.7233333333333,"NL"
"279","10-05",98.91,98.43,98.43,97.65,94.78,98.54,95.45,91.75,99,91.13,58.08,92.72,NA,91.13,99,92.9058333333333,"NL"
"280","10-06",98.99,98.47,98.46,97.6,94.94,98.37,95.44,92.01,98.95,91.14,58,92.85,NA,91.14,98.99,92.935,"NL"
"281","10-07",98.98,98.47,98.47,97.53,95.08,98.28,95.48,92.24,98.76,91.12,58.02,92.93,NA,91.12,98.98,92.9466666666667,"NL"
"282","10-08",99.03,98.49,98.48,97.46,95.19,98.26,95.55,92.42,98.69,91.13,58.01,93.1,NA,91.13,99.03,92.9841666666667,"NL"
"283","10-09",99.11,98.53,98.39,97.47,95.32,98.26,95.58,92.52,98.51,91.25,57.97,93.23,NA,91.25,99.11,93.0116666666667,"NL"
"284","10-10",99.12,98.58,98.4,97.38,95.46,98.08,95.58,92.71,95.9,91.49,61.34,93.28,NA,91.49,99.12,93.11,"NL"
"285","10-11",99.08,98.62,98.36,97.41,95.6,97.72,95.58,92.94,95.78,90.95,61.29,93.04,NA,90.95,99.08,93.0308333333333,"NL"
"286","10-12",99.11,98.65,98.36,97.46,95.6,97.61,95.67,93.18,95.86,90.81,61.17,92.75,NA,90.81,99.11,93.0191666666667,"NL"
"287","10-13",99.19,98.71,98.38,97.45,95.52,97.55,95.7,93.39,96.08,88.92,61.07,92.59,NA,88.92,99.19,92.8791666666667,"NL"
"288","10-14",99.32,98.77,98.34,97.29,95.34,97.38,95.82,93.61,96.03,88.52,61.03,92.68,NA,88.52,99.32,92.8441666666667,"NL"
"289","10-15",99.31,98.77,98.27,97.25,95.11,97.44,95.96,93.77,96.01,88.07,61.02,92.79,NA,88.07,99.31,92.8141666666667,"NL"
"290","10-16",99.42,98.72,98.26,97.24,94.96,97.56,96.08,93.91,96.01,87.56,61.01,92.86,NA,87.56,99.42,92.7991666666667,"NL"
"291","10-17",99.41,98.63,98.25,97.2,94.86,97.49,96.19,94.06,96.01,87.26,60.98,92.88,NA,87.26,99.41,92.7683333333333,"NL"
"292","10-18",99.4,98.59,98.25,97.25,94.75,97.21,96.21,94.22,96.01,87.13,61,92.68,NA,87.13,99.4,92.725,"NL"
"293","10-19",99.38,98.6,98.23,97.35,94.61,96.9,96.29,94.32,96.05,86.71,61.04,92.56,NA,86.71,99.38,92.67,"NL"
"294","10-20",99.32,98.61,98.23,97.36,94.32,96.52,96.33,94.53,96.13,86.56,61.04,92.42,NA,86.56,99.32,92.6141666666667,"NL"
"295","10-21",99.26,98.63,98.23,97.3,94.04,96.19,96.42,94.74,96.13,86.44,60.87,92.31,NA,86.44,99.26,92.5466666666667,"NL"
"296","10-22",99.28,98.58,98.27,97.24,93.89,95.99,96.47,94.89,96.1,86.26,60.64,92.3,NA,86.26,99.28,92.4925,"NL"
"297","10-23",99.31,98.55,98.22,97.18,93.82,95.79,96.35,95.01,96.09,86.11,60.57,92.19,NA,86.11,99.31,92.4325,"NL"
"298","10-24",99.29,98.55,98.19,97.17,93.86,95.52,96.34,95.13,96.09,86.34,60.58,92.08,NA,86.34,99.29,92.4283333333333,"NL"
"299","10-25",99.21,98.53,98.16,97.2,93.87,95.29,96.4,95.17,96.11,86.5,60.49,91.92,NA,86.5,99.21,92.4041666666667,"NL"
"300","10-26",99.09,98.49,98.16,97.27,93.74,95.07,96.32,95.17,96.2,86.46,60.49,91.74,NA,86.46,99.09,92.35,"NL"
"301","10-27",99.01,98.49,98.2,97.27,93.63,94.85,96.28,95.19,96.22,86.28,60.55,91.63,NA,86.28,99.01,92.3,"NL"
"302","10-28",98.81,98.45,98.14,97.18,93.49,94.78,96.26,95.16,96.12,86.24,60.64,91.51,NA,86.24,98.81,92.2316666666667,"NL"
"303","10-29",98.86,98.32,97.98,97.07,93.39,94.88,96.26,94.91,95.83,86.16,60.72,91.44,NA,86.16,98.86,92.1516666666667,"NL"
"304","10-30",98.92,98.29,97.83,97.08,93.23,94.97,96.04,96.11,95.49,86.21,60.86,91.52,NA,86.21,98.92,92.2125,"NL"
"305","10-31",98.92,98.3,97.7,97.1,93.21,94.95,95.82,95.92,95.18,86.49,61.04,91.62,NA,86.49,98.92,92.1875,"NL"
"306","11-01",98.98,98.29,97.64,97.15,92.98,94.88,95.83,95.87,95.03,86.62,61.16,91.81,NA,86.62,98.98,92.1866666666667,"NL"
"307","11-02",98.99,98.29,97.61,97.21,92.69,94.56,95.79,95.76,95.15,86.91,61.07,91.85,NA,86.91,98.99,92.1566666666667,"NL"
"308","11-03",99.03,98.28,97.62,97.11,92.36,94.07,95.82,95.74,95.24,86.87,60.93,91.79,NA,86.87,99.03,92.0716666666667,"NL"
"309","11-04",99.06,98.31,97.44,97.05,92.16,93.54,95.87,95.74,95.29,86.64,60.92,91.76,NA,86.64,99.06,91.9816666666667,"NL"
"310","11-05",99.13,98.29,97.41,96.95,91.93,93.25,95.93,95.69,95.28,86.49,60.94,91.82,NA,86.49,99.13,91.9258333333333,"NL"
"311","11-06",99.19,98.29,97.34,96.77,91.86,92.93,95.68,95.72,95.28,86.41,61,91.93,NA,86.41,99.19,91.8666666666667,"NL"
"312","11-07",99.18,98.26,97.38,96.68,91.73,92.17,95.36,95.75,95.19,86.39,61.07,91.97,NA,86.39,99.18,91.7608333333333,"NL"
"313","11-08",99.12,98.24,97.17,96.7,91.61,91.28,94.92,95.68,94.9,86.41,61.05,91.96,NA,86.41,99.12,91.5866666666667,"NL"
"314","11-09",99.11,98.27,97.14,96.71,91.39,90.56,94.63,95.7,94.68,86.25,60.94,91.98,NA,86.25,99.11,91.4466666666667,"NL"
"315","11-10",99.06,98.33,97.12,96.61,91.37,89.94,94.38,95.78,94.45,86.1,60.84,92,NA,86.1,99.06,91.3316666666667,"NL"
"316","11-11",99.03,98.41,97.03,96.6,91.38,89.56,94.13,95.87,94.03,86.07,60.77,92,NA,86.07,99.03,91.24,"NL"
"317","11-12",99.04,98.4,96.99,96.5,91.34,88.69,93.81,95.93,93.64,86.04,60.67,91.98,NA,86.04,99.04,91.0858333333333,"NL"
"318","11-13",99.03,98.4,96.85,96.39,91.42,88.13,93.3,95.92,93.22,85.96,60.61,92.02,NA,85.96,99.03,90.9375,"NL"
"319","11-14",98.99,98.38,96.83,96.38,91.33,87.44,92.73,95.9,92.76,86.07,60.65,91.82,NA,86.07,98.99,90.7733333333333,"NL"
"320","11-15",98.86,98.27,96.72,96.4,91.45,86.84,92.08,95.82,92.27,86.24,60.4,91.72,NA,86.24,98.86,90.5891666666667,"NL"
"321","11-16",98.74,98.18,96.6,96.41,91.47,86.57,91.62,95.64,91.85,86.28,59.99,91.67,NA,86.28,98.74,90.4183333333333,"NL"
"322","11-17",98.44,98.19,96.56,96.42,91.37,86.18,91.15,95.35,91.46,86.27,59.72,91.64,NA,86.18,98.44,90.2291666666667,"NL"
"323","11-18",98.19,98.22,96.39,96.34,91.28,85.76,90.82,95.08,90.93,86.34,59.5,91.47,NA,85.76,98.22,90.0266666666667,"NL"
"324","11-19",98.21,98.12,96.17,96.28,91.06,85.28,90.46,94.74,90.31,86.28,59.37,91.31,NA,85.28,98.21,89.7991666666667,"NL"
"325","11-20",98.24,98.08,95.89,96.22,90.71,84.92,89.81,94.02,89.23,86.07,59.24,91.13,NA,84.92,98.24,89.4633333333333,"NL"
"326","11-21",98.17,98,95.54,96.14,90.34,84.55,89.36,93.45,88.56,86.02,59.04,90.84,NA,84.55,98.17,89.1675,"NL"
"327","11-22",97.92,97.91,95.35,96.17,89.85,84.29,89.07,92.86,88.06,85.94,58.75,90.59,NA,84.29,97.92,88.8966666666667,"NL"
"328","11-23",97.79,97.88,95.24,96.26,89.11,83.89,88.66,92.26,87.76,85.83,58.41,90.43,NA,83.89,97.88,88.6266666666667,"NL"
"329","11-24",97.62,97.88,95.09,96.02,88.4,83.42,88.16,91.73,87.52,85.59,57.86,90.22,NA,83.42,97.88,88.2925,"NL"
"330","11-25",97.55,97.92,94.82,95.75,87.81,82.69,87.78,91.27,87.22,85.31,57.36,90.02,NA,82.69,97.92,87.9583333333333,"NL"
"331","11-26",97.52,97.88,94.49,95.56,87.3,81.94,87.4,90.41,87.12,85.08,56.87,89.86,NA,81.94,97.88,87.6191666666667,"NL"
"332","11-27",97.57,97.78,94.26,95.34,86.74,81.32,86.72,90.2,86.96,84.77,56.34,89.68,NA,81.32,97.78,87.3066666666667,"NL"
"333","11-28",97.4,97.73,93.85,95.27,86.44,80.54,86.13,89.86,86.77,84.28,55.79,89.35,NA,80.54,97.73,86.9508333333333,"NL"
"334","11-29",97.33,97.48,93.35,95.23,86.23,79.54,85.37,89.76,86.47,83.73,55.17,88.98,NA,79.54,97.48,86.5533333333333,"NL"
"335","11-30",97.15,97.07,93.24,95.22,85.81,78.54,84.67,89.72,86.06,83.04,54.75,88.54,NA,78.54,97.15,86.1508333333333,"NL"
"336","12-01",96.87,96.86,93.08,95.05,85.33,77.83,83.82,89.65,85.59,82.36,54.13,88.05,NA,77.83,96.87,85.7183333333333,"NL"
"337","12-02",96.67,96.62,92.61,94.8,84.9,77.1,83.06,89.73,85.06,81.91,53.32,87.56,NA,77.1,96.67,85.2783333333333,"NL"
"338","12-03",96.62,96.4,92.18,94.41,84.4,76.31,82.45,89.75,84.62,81.3,52.51,87.22,NA,76.31,96.62,84.8475,"NL"
"339","12-04",96.61,96.35,91.85,94.17,83.95,75.44,81.67,89.45,83.97,80.81,51.83,86.9,NA,75.44,96.61,84.4166666666667,"NL"
"340","12-05",96.31,96.21,91.54,93.82,83.5,74.36,81.01,89.17,83.21,80.25,51.12,86.5,NA,74.36,96.31,83.9166666666667,"NL"
"341","12-06",96,95.89,91.21,93.58,83.09,73.27,80.4,85.38,82.68,79.68,50.34,86.12,NA,73.27,96,83.1366666666667,"NL"
"342","12-07",95.77,95.41,91.09,93.3,82.65,72.5,79.61,89.1,82.53,79.08,49.55,85.73,NA,72.5,95.77,83.0266666666667,"NL"
"343","12-08",95.48,95.06,91.02,92.74,82.19,71.91,78.67,89.04,82.5,78.37,48.7,85.13,NA,71.91,95.48,82.5675,"NL"
"344","12-09",95.27,94.84,90.86,92.2,81.7,71.56,77.92,89,82.21,77.62,47.86,84.53,NA,71.56,95.27,82.1308333333333,"NL"
